timestamp,latitude,longitude,altitude,status_status,status_service
1573567317.901004,42.35880704,-71.09373818333333,-19.961,2,1
1573567318.107911,42.358805563333334,-71.09373535666667,-19.750999999999998,2,1
1573567318.3117828,42.35880493166667,-71.09373294333334,-19.741,2,1
1573567318.503906,42.358803705,-71.093731145,-19.680999999999997,2,1
1573567318.7058628,42.35880264833333,-71.09372741833333,-19.685,2,1
1573567318.8978157,42.358800863333336,-71.09372488833333,-19.363999999999997,2,1
1573567319.1100771,42.35879994333333,-71.09372198333334,-19.365,2,1
1573567319.3020496,42.35879963166666,-71.09371869666667,-19.406,2,1
1573567319.4939373,42.358799078333334,-71.09371569333334,-19.483999999999998,2,1
1573567319.6955245,42.358797808333335,-71.09371281166666,-19.444,2,1
1573567319.9077396,42.35879745,-71.09370875,-19.637,2,1
1573567320.1098475,42.35879726,-71.093704515,-19.819,2,1
1573567320.3018148,42.35879727166667,-71.09370165333333,-19.933999999999997,2,1
1573567320.5039232,42.35879598,-71.09369895166667,-19.728,2,1
1573567320.7261853,42.358795975,-71.09369616333333,-19.826,0,1
1573567320.9080691,42.35879493,-71.09369249666666,-19.682,2,1
1573567321.1001592,42.35879431,-71.09368831333333,-19.588,2,1
1573567321.3023064,42.35879451833333,-71.09368478333333,-19.78,2,1
1573567321.5043821,42.358794785,-71.09368198833333,-19.878,2,1
1573567321.706445,42.35879436333333,-71.09367866333334,-19.945,2,1
1573567321.9084601,42.358793741666666,-71.09367488833334,-19.957,2,1
1573567322.1004956,42.358793518333336,-71.09367114333334,-20.009999999999998,0,1
1573567322.3025599,42.35879312666667,-71.09366726833333,-20.211,2,1
1573567322.4946787,42.35879261833333,-71.093664445,-20.134,0,1
1573567322.696697,42.358792611666665,-71.09366090333333,-20.375999999999998,2,1
1573567322.8988063,42.358791886666666,-71.09365722333334,-20.563,2,1
1573567323.1109693,42.358791251666666,-71.09365428333334,-20.521,0,1
1573567323.302977,42.35879032333333,-71.09365153333333,-20.52,2,1
1573567323.505177,42.358788025,-71.09364994333333,-20.185,2,1
1573567323.7071838,42.358787973333335,-71.09364755,-20.345999999999997,2,1
1573567323.9094062,42.35878721833333,-71.09364628166666,-20.207,2,1
1573567324.1014194,42.358786385,-71.09364489,-20.195999999999998,2,1
1573567324.303467,42.35878551166667,-71.09364343,-20.177999999999997,2,1
1573567324.5055087,42.358784033333336,-71.09364143666667,-20.173,2,1
1573567324.6975026,42.35878311166667,-71.09363965333333,-20.29,2,1
1573567324.8994584,42.35878176833333,-71.09363824666667,-20.212,2,1
1573567325.1016636,42.358780055,-71.09363618,-20.212,2,1
1573567325.3037293,42.35877867833333,-71.09363440833333,-20.216,2,1
1573567325.5058622,42.35877717166667,-71.093632605,-20.355999999999998,2,1
1573567325.697564,42.35877470333333,-71.09363104833334,-20.149,2,1
1573567325.899671,42.358772161666664,-71.09362926666667,-19.927999999999997,2,1
1573567326.1119015,42.358769525,-71.09362789,-19.665,2,1
1573567326.3039293,42.35876691333333,-71.09362691833333,-19.456,2,1
1573567326.4959056,42.35876438166667,-71.09362573,-19.198999999999998,2,1
1573567326.697955,42.358761738333335,-71.09362439333333,-18.967999999999996,0,1
1573567326.9203641,42.358760028333336,-71.09362171,-18.973,0,1
1573567327.1224298,42.358759555,-71.09361878,-18.97,0,1
1573567327.3244684,42.35875545166667,-71.09361944666666,-19.177,0,1
1573567327.506338,42.358753065,-71.09361812,-19.124,2,1
1573567327.6983368,42.358751175,-71.09361669666667,-19.021,2,1
1573567327.900566,42.35874915666667,-71.0936156,-19.039,2,1
1573567328.1127954,42.35874714166667,-71.09361408166667,-19.061,2,1
1573567328.3047628,42.35874501166667,-71.09361238666666,-19.063,2,1
1573567328.5069306,42.35874277,-71.093610245,-19.03,2,1
1573567328.6987658,42.35874035333333,-71.09360807166667,-19.012,2,1
1573567328.9009407,42.35873869833333,-71.09360637833333,-19.036,2,1
1573567329.1030216,42.35873668333333,-71.09360512666667,-19.055,2,1
1573567329.3052146,42.35873408333333,-71.09360340333333,-19.048,2,1
1573567329.4972086,42.358732423333336,-71.09360206166667,-19.087,2,1
1573567329.699265,42.358730183333336,-71.09360106,-19.009999999999998,2,1
1573567329.9011266,42.358728301666666,-71.093600095,-19.022,2,1
1573567330.1031232,42.35872604666667,-71.09359894333333,-19.14,2,1
1573567330.3052506,42.35872340833333,-71.09359799333333,-19.185,2,1
1573567330.4971943,42.35872101333333,-71.09359694833333,-19.259999999999998,2,1
1573567330.6993692,42.35871826666666,-71.09359614666667,-19.238,2,1
1573567330.9013886,42.35871612,-71.09359523666667,-19.195,2,1
1573567331.103493,42.35871387,-71.093594205,-19.161,2,1
1573567331.300016,42.358711135,-71.09359350166666,-19.180999999999997,2,1
1573567331.503656,42.35870868333333,-71.09359240666667,-19.328,2,1
1573567331.6955354,42.35870633166667,-71.09359098666667,-19.372,2,1
1573567331.8975484,42.35870393166667,-71.09358958,-19.414,2,1
1573567332.1093593,42.358701718333336,-71.093589245,-19.488999999999997,2,1
1573567332.2911623,42.35869951666667,-71.09358842333333,-19.598,2,1
1573567332.493813,42.35869696666666,-71.093587755,-19.643,2,1
1573567332.705763,42.35869477,-71.09358626333334,-19.7,2,1
1573567332.897708,42.35869245833333,-71.09358536166667,-19.72,2,1
1573567333.1201367,42.35869026666666,-71.09358461166667,-19.603,2,1
1573567333.3019822,42.358688451666666,-71.09358412666667,-19.686999999999998,2,1
1573567333.4939353,42.358686455,-71.09358322,-19.68,2,1
1573567333.6960042,42.358684265,-71.09358254,-19.676,2,1
1573567333.8979843,42.35868201,-71.09358162,-19.726,2,1
1573567334.110155,42.358679835,-71.09358107,-19.746,2,1
1573567334.3019147,42.35867739166667,-71.093580645,-19.758,2,1
1573567334.5039861,42.358674881666666,-71.09358014666667,-19.805999999999997,2,1
1573567334.6957293,42.358672213333335,-71.09357988333333,-19.767,2,1
1573567334.8978267,42.358669621666664,-71.09357902833334,-19.758,2,1
1573567335.109991,42.358667106666665,-71.09357800166667,-19.834,2,1
1573567335.301869,42.358664446666666,-71.09357681,-19.811,2,1
1573567335.4937623,42.35866195166667,-71.09357550666667,-19.86,2,1
1573567335.7059572,42.35865937,-71.093574265,-19.874,2,1
1573567335.8979223,42.358656745,-71.09357272666666,-19.805,2,1
1573567336.1000357,42.35865465,-71.093570315,-19.823,2,1
1573567336.3022823,42.358652473333336,-71.09356875666667,-19.762,2,1
1573567336.5046897,42.358650395,-71.09356743333333,-19.738,2,1
1573567336.706936,42.358648278333334,-71.09356622666667,-19.735,2,1
1573567336.8989086,42.35864609,-71.09356450833333,-19.762999999999998,2,1
1573567337.1109276,42.35864388666667,-71.093562845,-19.813,2,1
1573567337.3028605,42.35864166166667,-71.093560885,-19.756999999999998,2,1
1573567337.5051267,42.358639796666665,-71.09355932333334,-19.747,2,1
1573567337.7069943,42.35863741166666,-71.093557905,-19.730999999999998,2,1
1573567337.8988621,42.358635033333336,-71.09355601833333,-19.735,2,1
1573567338.100795,42.35863263666667,-71.09355429833333,-19.723999999999997,2,1
1573567338.3029885,42.358630565,-71.09355223333333,-19.725,2,1
1573567338.504847,42.35862845,-71.093550265,-19.661,2,1
1573567338.686639,42.358626406666666,-71.09354848833334,-19.677,2,1
1573567338.8988595,42.35862430666667,-71.093546725,-19.656,2,1
1573567339.1009235,42.35862211,-71.09354482833334,-19.598,2,1
1573567339.2928169,42.35861989333333,-71.093542995,-19.587,2,1
1573567339.504774,42.358617728333336,-71.09354110833333,-19.570999999999998,2,1
1573567339.706761,42.358615785,-71.09353940333334,-19.552999999999997,2,1
1573567339.9088264,42.358614061666664,-71.09353794666667,-19.655,2,1
1573567340.1007388,42.35861198166667,-71.09353631666667,-19.662999999999997,2,1
1573567340.3028052,42.35860990333333,-71.09353465166667,-19.619999999999997,2,1
1573567340.5049648,42.35860794,-71.09353263666667,-19.616,2,1
1573567340.7068706,42.358606195,-71.09353075166666,-19.636,2,1
1573567340.888762,42.358604338333336,-71.09352910333334,-19.72,2,1
1573567341.0907826,42.358602346666665,-71.09352705166667,-19.828,2,1
1573567341.2928405,42.35860003333333,-71.09352529666667,-19.878999999999998,2,1
1573567341.5047903,42.358598185,-71.09352322833334,-19.921,2,1
1573567341.696797,42.35859622666667,-71.09352127833333,-19.936999999999998,2,1
1573567341.8989768,42.35859417166667,-71.09351990666667,-19.872999999999998,2,1
1573567342.1010287,42.35859222333333,-71.09351842666666,-19.923,2,1
1573567342.2929306,42.358589828333336,-71.09351684833334,-19.944,2,1
1573567342.49495,42.358587441666664,-71.09351511333334,-19.915,2,1
1573567342.7071147,42.358585635,-71.09351318333333,-19.933,2,1
1573567342.8991709,42.35858358,-71.09351134166667,-19.878,2,1
1573567343.1011117,42.35858160666667,-71.0935101,-19.903,2,1
1573567343.3032029,42.35857940333333,-71.09350833666667,-19.964999999999996,2,1
1573567343.5053415,42.358577311666664,-71.09350650666667,-20.02,2,1
1573567343.696856,42.35857581166667,-71.09350463,-20.036,2,1
1573567343.8989613,42.35857434333333,-71.09350296833334,-20.052,2,1
1573567344.100891,42.35857333166667,-71.09350158166667,-20.14,2,1
1573567344.30307,42.358571786666666,-71.09350012166666,-20.136,2,1
1573567344.5052679,42.358570193333335,-71.09349837333333,-20.139,2,1
1573567344.6872523,42.358568665,-71.093496865,-20.144,2,1
1573567344.9042885,42.35856746333333,-71.09349542333334,-20.137999999999998,2,1
1573567345.0962703,42.35856608666667,-71.09349418,-20.204,2,1
1573567345.2984154,42.358564495,-71.09349301,-20.233999999999998,2,1
1573567345.4908276,42.358562711666664,-71.09349126666666,-20.36,2,1
1573567345.7039297,42.35856076333334,-71.09349002666667,-20.378,2,1
1573567345.8959703,42.358558646666665,-71.09348823833334,-20.332,2,1
1573567346.098226,42.358556736666664,-71.09348673666666,-20.357999999999997,2,1
1573567346.3105564,42.358554936666664,-71.09348572833333,-20.457,2,1
1573567346.5025773,42.35855341166667,-71.09348516333333,-20.506999999999998,2,1
1573567346.7044525,42.35855226666666,-71.09348400166667,-20.546999999999997,2,1
1573567346.8965719,42.35855136,-71.09348333333334,-20.536,2,1
1573567347.1086962,42.358550785,-71.093482135,-20.58,2,1
1573567347.300687,42.35855019,-71.09348052,-20.509999999999998,2,1
1573567347.5026896,42.35854951333334,-71.09347878833333,-20.525,2,1
1573567347.7047045,42.35854905666667,-71.09347671,-20.585,2,1
1573567347.9067647,42.35854854666667,-71.09347444666666,-20.601999999999997,2,1
1573567348.0987015,42.35854776,-71.09347187,-20.695,2,1
1573567348.3009186,42.35854665,-71.09346991666666,-20.712,2,1
1573567348.5031068,42.358545355,-71.09346822166667,-20.732999999999997,2,1
1573567348.7051425,42.358543991666664,-71.09346660166666,-20.741999999999997,2,1
1573567348.9072845,42.358542845,-71.09346522666667,-20.855999999999998,2,1
1573567349.0991929,42.35854159833333,-71.09346456166666,-20.860999999999997,2,1
1573567349.311493,42.35854005,-71.093463445,-20.854999999999997,2,1
1573567349.5034297,42.35853784,-71.09346291833333,-20.769,2,1
1573567349.7054024,42.35853552333333,-71.09346284833333,-20.735999999999997,2,1
1573567349.8972542,42.35853302333334,-71.09346258,-20.784,2,1
1573567350.0992393,42.358530083333335,-71.09346223666667,-20.826999999999998,2,1
1573567350.2911518,42.35852738,-71.09346141,-20.841,2,1
1573567350.4931898,42.358524423333336,-71.09345982666666,-20.866,2,1
1573567350.6955655,42.358521536666665,-71.09345803666666,-20.833,2,1
1573567350.9021664,42.358518808333336,-71.093456345,-20.811999999999998,2,1
1573567351.09411,42.3585159,-71.093454525,-20.823,2,1
1573567351.2962558,42.35851332166666,-71.09345224333333,-20.81,2,1
1573567351.4984357,42.35851096333333,-71.09344977666667,-20.884,2,1
1573567351.7006264,42.35850866333333,-71.093447385,-20.887,2,1
1573567351.8925135,42.358506563333336,-71.09344559,-20.932,2,1
1573567352.0946996,42.358504375,-71.09344348166667,-20.951,2,1
1573567352.2968216,42.35850206833334,-71.09344165,-20.915,2,1
1573567352.4989042,42.35849982166667,-71.09343931166667,-20.947,2,1
1573567352.7004273,42.358497765,-71.09343685833333,-20.936,2,1
1573567352.9022784,42.358495705,-71.09343507333334,-20.907999999999998,2,1
1573567353.0943756,42.35849387333333,-71.093432955,-20.924999999999997,2,1
1573567353.2964144,42.35849153666667,-71.09343104666667,-20.843999999999998,2,1
1573567353.4985569,42.35848949333333,-71.09342872833334,-20.849999999999998,2,1
1573567353.7007933,42.35848759,-71.09342599,-20.913,2,1
1573567353.9027781,42.35848563166667,-71.09342372833333,-20.915,2,1
1573567354.1049426,42.35848345,-71.09342200666667,-20.875,2,1
1573567354.2970266,42.35848112666667,-71.093419755,-20.89,2,1
1573567354.4989336,42.35847900833333,-71.09341757166666,-20.905,2,1
1573567354.7009425,42.35847688,-71.09341513833333,-20.966,2,1
1573567354.89295,42.35847484,-71.09341281333333,-20.958,2,1
1573567355.0950458,42.35847278833333,-71.09341112,-20.941,2,1
1573567355.2971618,42.35847063833333,-71.093409315,-21.022,2,1
1573567355.4892855,42.35846859,-71.09340690166667,-21.044999999999998,2,1
1573567355.691154,42.358466155,-71.09340476833333,-21.035,2,1
1573567355.8934028,42.358463965,-71.09340275333334,-21.046999999999997,2,1
1573567356.105542,42.35846188,-71.09340092,-21.003,2,1
1573567356.297632,42.35845991666667,-71.09339901166666,-21.067999999999998,2,1
1573567356.4996657,42.358457575,-71.09339714,-21.052999999999997,2,1
1573567356.7016828,42.358455183333334,-71.09339505333334,-21.018,2,1
1573567356.893825,42.358452961666664,-71.09339279833333,-21.025,2,1
1573567357.0961645,42.35845064,-71.09339094666667,-21.04,2,1
1573567357.2983596,42.358448345,-71.09338937833333,-21.055999999999997,2,1
1573567357.5005744,42.35844583666667,-71.0933878,-21.034,2,1
1573567357.6824634,42.358443193333336,-71.09338573666666,-21.055999999999997,2,1
1573567357.8946552,42.358440806666664,-71.09338354833334,-21.113999999999997,2,1
1573567358.0967522,42.358438416666665,-71.093382015,-21.099,2,1
1573567358.29891,42.358436105,-71.09338049333333,-21.115,2,1
1573567358.4909308,42.35843364,-71.09337844166667,-21.119999999999997,2,1
1573567358.6932669,42.3584311,-71.09337702166667,-21.040999999999997,2,1
1573567358.895367,42.358428526666664,-71.09337528833333,-21.031,2,1
1573567359.09737,42.35842590666667,-71.093373105,-21.0,2,1
1573567359.2994788,42.358423511666665,-71.09337164666667,-20.976999999999997,2,1
1573567359.5014834,42.358421238333335,-71.09337016833334,-21.041999999999998,2,1
1573567359.693466,42.358418658333335,-71.09336850333334,-20.993,2,1
1573567359.8853452,42.35841610333333,-71.09336643833333,-21.0,2,1
1573567360.087346,42.35841362666667,-71.09336418,-20.99,2,1
1573567360.2994537,42.358411155,-71.09336309,-20.938,2,1
1573567360.4913936,42.358408905,-71.093361545,-20.968999999999998,2,1
1573567360.6894126,42.358406108333334,-71.09335996333333,-20.979,2,1
1573567360.8915794,42.35840361166667,-71.09335799166666,-20.939999999999998,2,1
1573567361.0935764,42.35840108666667,-71.09335625,-20.948,2,1
1573567361.295652,42.35839888833333,-71.09335449833333,-20.912,2,1
1573567361.4977672,42.35839664666667,-71.093353405,-20.968999999999998,2,1
1573567361.699702,42.35839415666667,-71.09335233333333,-21.012,2,1
1573567361.891737,42.35839162333333,-71.093350535,-21.012,2,1
1573567362.0938425,42.358389136666666,-71.09334925333333,-21.03,2,1
1573567362.2959797,42.358386661666664,-71.09334814166667,-20.982999999999997,2,1
1573567362.4980762,42.35838433666667,-71.09334738,-20.957,2,1
1573567362.7001753,42.358381976666664,-71.09334599166667,-21.003,2,1
1573567362.8922431,42.358379361666664,-71.09334439,-20.968999999999998,2,1
1573567363.0943873,42.35837690333334,-71.09334278833333,-20.974999999999998,2,1
1573567363.2965176,42.35837462166667,-71.09334085666667,-20.974999999999998,2,1
1573567363.4987664,42.358372521666666,-71.09333948,-20.968,2,1
1573567363.7009192,42.358370225,-71.093338125,-21.061,2,1
1573567363.8928618,42.35836758666667,-71.09333679166667,-21.051,2,1
1573567364.0950456,42.358364945,-71.09333477166666,-21.019,2,1
1573567364.2972076,42.358362635,-71.093333015,-21.046999999999997,2,1
1573567364.4990866,42.358360345,-71.09333165833333,-21.02,2,1
1573567364.6908839,42.35835804166667,-71.09333049333334,-21.048,2,1
1573567364.8928914,42.358355421666666,-71.09332925833333,-21.051,2,1
1573567365.0949068,42.35835286333333,-71.09332782833333,-21.024,2,1
1573567365.2969818,42.358350443333336,-71.09332622833334,-21.025,2,1
1573567365.4992063,42.35834813,-71.09332474166666,-20.979,2,1
1573567365.701189,42.35834579666667,-71.09332371666666,-20.956,2,1
1573567365.9031806,42.35834331833333,-71.09332232833333,-21.017,2,1
1573567366.0952706,42.358340696666666,-71.09332081833334,-21.000999999999998,2,1
1573567366.2971506,42.358338105,-71.09331931166666,-20.979,2,1
1573567366.4890654,42.35833554166667,-71.09331815333333,-20.945,2,1
1573567366.6909823,42.35833380166667,-71.09331690333333,-21.343999999999998,2,1
1573567366.8929844,42.35833143166667,-71.09331573666667,-21.407999999999998,2,1
1573567367.0952482,42.358328361666665,-71.09331531833334,-20.964,2,1
1573567367.297455,42.35832573333333,-71.09331423666667,-20.945999999999998,2,1
1573567367.4996862,42.358323145,-71.09331307333333,-20.941,2,1
1573567367.6915414,42.35832083166667,-71.09331198833334,-20.904,2,1
1573567367.903827,42.358318325,-71.09331088333333,-20.955,2,1
1573567368.0956457,42.358315618333336,-71.09330979666667,-20.968,2,1
1573567368.29779,42.35831294333333,-71.09330840666667,-20.933999999999997,2,1
1573567368.4996815,42.358310616666664,-71.09330677166666,-20.997,2,1
1573567368.692043,42.358308126666664,-71.09330562333334,-20.987,2,1
1573567368.9004796,42.358305738333335,-71.09330493333333,-20.983999999999998,2,1
1573567369.0924895,42.35830326333333,-71.093304085,-21.025,2,1
1573567369.294333,42.358300445,-71.09330296333333,-21.023,2,1
1573567369.4964623,42.35829796,-71.09330205333333,-21.019,2,1
1573567369.6885285,42.35829549666666,-71.09330078166667,-21.036,2,1
1573567369.9005644,42.35829301,-71.09330022833333,-21.009,2,1
1573567370.0925736,42.35829059333334,-71.09329923666667,-21.039,2,1
1573567370.294808,42.35828798666667,-71.09329817833333,-21.063000000000002,2,1
1573567370.4968987,42.358285245,-71.09329735666667,-21.068,2,1
1573567370.688821,42.35828268666667,-71.09329633166666,-21.045,2,1
1573567370.891058,42.358280433333334,-71.09329546833334,-21.005,2,1
1573567371.0930536,42.358278043333335,-71.09329450333334,-21.031,2,1
1573567371.2951608,42.35827544666667,-71.09329332333333,-21.044,2,1
1573567371.4972882,42.35827269333333,-71.09329191666667,-21.028,2,1
1573567371.6994686,42.35827038833333,-71.093290665,-21.036,2,1
1573567371.891476,42.358267925,-71.09328996666666,-21.016,2,1
1573567372.0935287,42.358265716666665,-71.093289325,-21.0,2,1
1573567372.2956321,42.35826357,-71.09328856833334,-21.060000000000002,2,1
1573567372.4975488,42.35826120666667,-71.09328755333334,-21.061,2,1
1573567372.6996963,42.35825848,-71.093286435,-21.073,2,1
1573567372.9018905,42.35825602166667,-71.09328585166666,-21.038,2,1
1573567373.0887306,42.358253435,-71.09328509666666,-21.049,2,1
1573567373.3007827,42.35825103166667,-71.09328442166667,-21.072,2,1
1573567373.4926152,42.35824821,-71.09328418,-21.061,2,1
1573567373.704657,42.35824536166667,-71.09328384166666,-21.064,0,1
1573567373.9081771,42.358243085,-71.09328409833333,-21.0,0,1
1573567374.1000452,42.35824166333333,-71.09328401333333,-21.092,2,1
1573567374.302066,42.358239735,-71.09328454833333,-21.073,2,1
1573567374.5040398,42.35823741666667,-71.09328519,-21.136,2,1
1573567374.7061014,42.35823463,-71.09328567,-21.1,2,1
1573567374.9081392,42.358231808333336,-71.09328609333333,-21.098,2,1
1573567375.1001234,42.35822922333333,-71.09328662833333,-21.118000000000002,2,1
1573567375.3021991,42.35822700166667,-71.09328749666666,-21.096,2,1
1573567375.504248,42.35822471666667,-71.09328846666666,-21.143,2,1
1573567375.7062316,42.358222095,-71.093290045,-21.108,2,1
1573567375.8980806,42.35821973,-71.0932912,-21.134999999999998,2,1
1573567376.1000671,42.358217538333335,-71.09329275833333,-21.154,2,1
1573567376.302133,42.35821592,-71.09329430666666,-21.069,2,1
1573567376.5043716,42.35821421,-71.09329634333334,-21.067,2,1
1573567376.70649,42.358212,-71.09329852,-21.149,2,1
1573567376.8983529,42.35821009666667,-71.0933006,-21.205,2,1
1573567377.1003485,42.358207996666664,-71.0933028,-21.215,2,1
1573567377.30246,42.35820619166667,-71.09330533333333,-21.09,2,1
1573567377.5044985,42.358204963333336,-71.09330760166667,-21.177,2,1
1573567377.6963694,42.35820364833334,-71.09331165333333,-20.887999999999998,2,1
1573567377.9084916,42.358202203333335,-71.09331448333333,-20.856,2,1
1573567378.1002593,42.358200591666666,-71.09331713333333,-20.861,2,1
1573567378.302371,42.35819922666666,-71.09331995,-20.915,2,1
1573567378.5044937,42.358197993333334,-71.09332278666666,-20.88,2,1
1573567378.7165995,42.35819654833333,-71.09332566166667,-20.841,2,1
1573567378.9085846,42.358194955,-71.09332875666666,-20.835,2,1
1573567379.105426,42.358193543333336,-71.09333169666667,-20.852,2,1
1573567379.3074317,42.35819195,-71.09333494,-20.809,2,1
1573567379.510672,42.358190915,-71.093337665,-20.815,2,1
1573567379.7124696,42.358189698333334,-71.09334065833333,-20.928,2,1
1573567379.9050725,42.35818845666667,-71.09334374333334,-20.829,2,1
1573567380.1071687,42.35818676,-71.09334687666667,-20.775,2,1
1573567380.3091502,42.358185175,-71.09335019666666,-20.820999999999998,2,1
1573567380.5110316,42.35818380333333,-71.0933534,-20.802,2,1
1573567380.7028718,42.358182755,-71.09335660833334,-20.845,2,1
1573567380.9050493,42.35818155333333,-71.09335964666667,-20.895,2,1
1573567381.106753,42.35818053,-71.09336234833333,-20.854,2,1
1573567381.2984896,42.3581794,-71.09336521833333,-20.835,2,1
1573567381.5006802,42.35817863,-71.09336793333334,-20.873,2,1
1573567381.7028549,42.35817761,-71.093370925,-20.811,2,1
1573567381.8948193,42.358176951666664,-71.09337243333333,-21.018,2,1
1573567382.0968041,42.358175775,-71.09337587166667,-21.023,2,1
1573567382.2983713,42.35817445666667,-71.09337909166666,-20.968,2,1
1573567382.5001295,42.358173408333336,-71.09338207,-21.023,2,1
1573567382.7020614,42.35817247333333,-71.093385045,-21.009,2,1
1573567382.894096,42.35817167333333,-71.093388165,-20.993000000000002,2,1
1573567383.1062508,42.358170815,-71.09339152833333,-21.009999999999998,2,1
1573567383.2981815,42.35816958,-71.093394665,-20.995,2,1
1573567383.5002515,42.35816835166667,-71.09339773833334,-21.004,2,1
1573567383.7024536,42.358167263333335,-71.09340067666666,-21.009999999999998,2,1
1573567383.893949,42.35816617,-71.09340383166666,-21.019,2,1
1573567384.095916,42.35816497333333,-71.09340721333334,-21.027,2,1
1573567384.2979698,42.35816364666667,-71.09341066833333,-21.004,2,1
1573567384.4899507,42.358162273333335,-71.09341362333333,-20.969,2,1
1573567384.7020662,42.35816117666667,-71.093416605,-20.985,2,1
1573567384.8941665,42.358160276666666,-71.093419645,-21.027,2,1
1573567385.0962799,42.358159271666665,-71.093422435,-21.035,2,1
1573567385.2980797,42.358158018333334,-71.09342551,-20.974,2,1
1573567385.5000682,42.35815675166667,-71.09342852333333,-20.913,2,1
1573567385.691685,42.35815569166667,-71.09343164166667,-20.974,2,1
1573567385.9032845,42.35815490666667,-71.09343461833333,-20.973,2,1
1573567386.0951018,42.3581541,-71.09343725333333,-21.042,2,1
1573567386.2972462,42.35815290833333,-71.09344110166667,-21.009,2,1
1573567386.4892285,42.35815158333333,-71.09344478833333,-20.928,2,1
1573567386.701347,42.35815046166667,-71.09344796833334,-20.944,2,1
1573567386.903637,42.35814952,-71.09345107833333,-20.9,2,1
1573567387.095474,42.35814885833334,-71.09345401,-20.945,2,1
1573567387.2975225,42.358148345,-71.09345733833334,-21.025,2,1
1573567387.499582,42.358147368333334,-71.09346061333333,-20.986,2,1
1573567387.7017496,42.35814616166667,-71.09346388833333,-20.934,2,1
1573567387.9035103,42.358145156666666,-71.09346725333333,-20.926000000000002,2,1
1573567388.1050677,42.358144415,-71.093471785,-20.958,2,1
1573567388.3069336,42.358143616666666,-71.09347246166666,-20.884,0,1
1573567388.5087893,42.35814292333333,-71.09347433166667,-20.863,0,1
1573567388.690595,42.358141708333335,-71.09348068833333,-20.932000000000002,2,1
1573567388.8927217,42.35814052166667,-71.093483755,-20.956,2,1
1573567389.0857935,42.358139625,-71.09348657,-20.955,2,1
1573567389.287916,42.358138615,-71.09348969666667,-20.925,2,1
1573567389.5000405,42.358137745,-71.09349312833334,-20.977,2,1
1573567389.702229,42.358136523333336,-71.093496475,-20.978,2,1
1573567389.89414,42.35813536166667,-71.093499775,-21.001,2,1
1573567390.0963693,42.35813428666667,-71.093502555,-20.963,2,1
1573567390.298344,42.35813329,-71.09350544166666,-20.991,2,1
1573567390.490449,42.35813214666667,-71.09350878166667,-20.991,2,1
1573567390.6924589,42.35813090333333,-71.093511965,-20.990000000000002,2,1
1573567390.8944457,42.358129893333334,-71.09351511833333,-20.984,2,1
1573567391.0965657,42.358128601666664,-71.09351819666666,-20.958,2,1
1573567391.2984397,42.35812782833333,-71.093521545,-20.945999999999998,2,1
1573567391.5003817,42.35812708666667,-71.09352438833334,-20.938000000000002,2,1
1573567391.6919377,42.35812602833333,-71.09352739166667,-20.93,2,1
1573567391.894005,42.35812479,-71.09353037833333,-20.91,0,1
1573567392.0959353,42.358123633333335,-71.09353427666667,-20.919,2,1
1573567392.2978678,42.35812277833333,-71.09353822333334,-20.927,0,1
1573567392.4897368,42.358121276666665,-71.09353743166666,-21.879,2,1
1573567392.6917334,42.358120835,-71.09354225166666,-21.323,2,1
1573567392.893651,42.35811962,-71.09354594,-21.236,2,1
1573567393.0956974,42.35811871833333,-71.093549865,-21.123,2,1
1573567393.2978632,42.358117666666665,-71.09355256666667,-21.185000000000002,2,1
1573567393.4998932,42.35811709,-71.09355553833333,-21.186,2,1
1573567393.691707,42.358116333333335,-71.09355789333334,-21.195,2,1
1573567393.8938873,42.358115403333336,-71.093561055,-21.121000000000002,2,1
1573567394.0858595,42.35811416,-71.09356536,-21.292,2,1
1573567394.2880697,42.358113321666664,-71.09356873,-21.244,2,1
1573567394.5003173,42.358112526666666,-71.09357174333333,-21.194,2,1
1573567394.692369,42.358111826666665,-71.09357452333333,-21.145,0,1
1573567394.8986623,42.35811116,-71.09357824,-21.139,2,1
1573567395.0925488,42.35811023833333,-71.09358169666666,-21.032,2,1
1573567395.2947652,42.358109156666664,-71.09358512,-21.009,2,1
1573567395.4971511,42.35810814333333,-71.09358874166666,-20.955,2,1
1573567395.6891024,42.358107368333336,-71.09359172833334,-21.008,2,1
1573567395.8912919,42.35810648166667,-71.09359535666667,-21.09,2,1
1573567396.0934372,42.358105626666664,-71.093597575,-20.851,2,1
1573567396.2953322,42.358104598333334,-71.09360082833334,-20.813000000000002,2,1
1573567396.497507,42.358103721666666,-71.09360345,-20.992,2,1
1573567396.6996844,42.358103273333334,-71.09360642,-21.099,2,1
1573567396.8916726,42.35810266666667,-71.09360940833334,-21.122,2,1
1573567397.0937212,42.358101733333335,-71.09361319666667,-21.141,2,1
1573567397.2958724,42.358100746666665,-71.09361679,-21.073,2,1
1573567397.4980052,42.35809920333333,-71.09362058833334,-20.924,2,1
1573567397.699747,42.35809949,-71.09362352833334,-20.993000000000002,2,1
1573567397.8915212,42.35809922333333,-71.09362625333333,-20.995,2,1
1573567398.0935743,42.358098865,-71.093629205,-21.026,2,1
1573567398.2957637,42.35809841166667,-71.093632445,-20.989,2,1
1573567398.497879,42.35809772,-71.09363559833334,-21.039,2,1
1573567398.700016,42.358097261666664,-71.09363845333333,-21.097,2,1
